epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
8712,0.88001,0.86214,663.03,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8713,0.87818,0.85597,663.11,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8714,0.87978,0.86214,663.18,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8715,0.87841,0.85802,663.28,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8716,0.88024,0.86008,663.35,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8717,0.87818,0.86008,663.44,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8718,0.8807,0.86214,663.51,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8719,0.87932,0.8642,663.6,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8720,0.87841,0.86008,663.66,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8721,0.88001,0.86214,663.72,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8722,0.87841,0.86008,663.79,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8723,0.88001,0.86008,663.87,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8724,0.87772,0.86214,663.94,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8725,0.8807,0.86214,664.01,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8726,0.87864,0.86214,664.1,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8727,0.87955,0.86214,664.16,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8728,0.87818,0.85802,664.24,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8729,0.88024,0.86214,664.3,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8730,0.87772,0.86008,664.39,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8731,0.88001,0.85802,664.45,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8732,0.87978,0.86008,664.53,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8733,0.87864,0.86214,664.59,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8734,0.88001,0.86008,664.66,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8735,0.87864,0.86008,664.73,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8736,0.88024,0.86214,664.8,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8737,0.87795,0.85802,664.86,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8738,0.87955,0.86008,664.92,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8739,0.87795,0.86008,664.99,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8740,0.88047,0.86214,665.06,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8741,0.87955,0.85802,665.15,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8742,0.88024,0.86008,665.22,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8743,0.87886,0.86214,665.29,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8744,0.87932,0.85802,665.35,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8745,0.87955,0.86214,665.44,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8746,0.87886,0.86008,665.5,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8747,0.87978,0.86008,665.56,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8748,0.87955,0.86008,665.63,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8749,0.8807,0.86214,665.69,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8750,0.87886,0.86008,665.77,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8751,0.88001,0.86008,665.85,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8752,0.87841,0.86008,665.93,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8753,0.8807,0.86214,666.03,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8754,0.87864,0.86008,666.14,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8755,0.87955,0.86008,666.22,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8756,0.87841,0.85802,666.29,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8757,0.88024,0.86214,666.36,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8758,0.87864,0.86008,666.45,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8759,0.88047,0.86008,666.52,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8760,0.87886,0.86214,666.59,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8761,0.88024,0.86214,666.66,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8762,0.87909,0.86008,666.73,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8763,0.88093,0.86214,666.79,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8764,0.87818,0.86214,666.87,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8765,0.88047,0.86008,666.94,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8766,0.87795,0.86008,667.02,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8767,0.88001,0.86008,667.11,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8768,0.87818,0.85802,667.17,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8769,0.88001,0.86214,667.24,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8770,0.87772,0.86008,667.31,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8771,0.88024,0.86008,667.38,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8772,0.87886,0.86008,667.46,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8773,0.88001,0.86214,667.55,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8774,0.87841,0.86214,667.62,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8775,0.88047,0.86214,667.69,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8776,0.87841,0.86214,667.75,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8777,0.87909,0.86008,667.81,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8778,0.87864,0.86214,667.87,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8779,0.87955,0.86214,667.94,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8780,0.88001,0.85802,668.01,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8781,0.87909,0.86214,668.07,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8782,0.88001,0.86008,668.14,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8783,0.87955,0.86008,668.2,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8784,0.8807,0.86214,668.26,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8785,0.87932,0.86008,668.34,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8786,0.88024,0.86008,668.41,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8787,0.87932,0.86214,668.47,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8788,0.88207,0.86214,668.55,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8789,0.87864,0.86008,668.64,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8790,0.8807,0.86214,668.71,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8791,0.87795,0.86008,668.8,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8792,0.88001,0.86214,668.87,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8793,0.87772,0.86008,668.95,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8794,0.88093,0.86008,669.03,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8795,0.87818,0.86008,669.09,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8796,0.88093,0.86214,669.16,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8797,0.87841,0.8642,669.22,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8798,0.88047,0.86008,669.31,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8799,0.87886,0.86008,669.37,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8800,0.88047,0.86214,669.44,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8801,0.87818,0.86008,669.53,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8802,0.88047,0.85802,669.61,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8803,0.87886,0.86214,669.7,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8804,0.8807,0.86008,669.77,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8805,0.87841,0.86214,669.83,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8806,0.8807,0.86008,669.91,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8807,0.87909,0.85802,669.97,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8808,0.88115,0.86214,670.03,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8809,0.87886,0.8642,670.12,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8810,0.88024,0.86008,670.2,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8811,0.87864,0.86008,670.27,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8812,0.88093,0.86214,670.35,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8813,0.87886,0.86214,670.43,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8814,0.88093,0.86214,670.5,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8815,0.87864,0.86214,670.6,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8816,0.88115,0.86008,670.68,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8817,0.87772,0.86008,670.76,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8818,0.88093,0.86008,670.83,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8819,0.87932,0.8642,670.9,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8820,0.88161,0.86214,670.97,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8821,0.87864,0.86214,671.05,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8822,0.88115,0.86008,671.13,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8823,0.87886,0.86214,671.2,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8824,0.88001,0.86008,671.29,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8825,0.87955,0.86008,671.37,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8826,0.87978,0.86214,671.44,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8827,0.88024,0.86008,671.5,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8828,0.87841,0.86008,671.57,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8829,0.8807,0.8642,671.63,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8830,0.87841,0.86008,671.7,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8831,0.88024,0.86008,671.77,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8832,0.87909,0.85802,671.84,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8833,0.8807,0.86214,671.9,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8834,0.87864,0.8642,671.97,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8835,0.88047,0.86008,672.03,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8836,0.87909,0.8642,672.09,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8837,0.88115,0.86214,672.18,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8838,0.87886,0.86214,672.24,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8839,0.88115,0.86008,672.31,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8840,0.87886,0.8642,672.4,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8841,0.88001,0.86008,672.47,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8842,0.88001,0.86008,672.54,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8843,0.88024,0.86214,672.62,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8844,0.88001,0.8642,672.68,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8845,0.88047,0.86008,672.77,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8846,0.8807,0.86214,672.83,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8847,0.87932,0.86214,672.91,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8848,0.88001,0.86008,672.97,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8849,0.87909,0.8642,673.04,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8850,0.8807,0.86214,673.13,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8851,0.87932,0.85802,673.19,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8852,0.88161,0.86008,673.25,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8853,0.87932,0.86214,673.31,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8854,0.8807,0.86214,673.39,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8855,0.87932,0.86008,673.45,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8856,0.88024,0.86008,673.54,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8857,0.87978,0.86008,673.63,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8858,0.87955,0.86008,673.7,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8859,0.87978,0.86008,673.77,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8860,0.87978,0.86214,673.85,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8861,0.88024,0.86214,673.93,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8862,0.88047,0.86008,674.0,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8863,0.88047,0.86008,674.08,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8864,0.88024,0.86214,674.14,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8865,0.88047,0.86008,674.21,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8866,0.88047,0.86214,674.29,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8867,0.88093,0.86008,674.38,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8868,0.87955,0.86008,674.49,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8869,0.88093,0.86008,674.57,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8870,0.87909,0.86214,674.64,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8871,0.88093,0.86008,674.71,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8872,0.87978,0.86008,674.78,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8873,0.88138,0.86008,674.85,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8874,0.87955,0.86214,674.92,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8875,0.88138,0.86214,675.02,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8876,0.87932,0.85802,675.09,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8877,0.88024,0.86214,675.17,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8878,0.87955,0.86214,675.23,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8879,0.88207,0.86214,675.31,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8880,0.87955,0.85802,675.39,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8881,0.88093,0.86214,675.48,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8882,0.87955,0.86008,675.56,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8883,0.88161,0.86008,675.64,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8884,0.87932,0.86008,675.73,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8885,0.88024,0.86008,675.79,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8886,0.8807,0.86008,675.85,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8887,0.87955,0.86214,675.93,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8888,0.88184,0.86008,676.02,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8889,0.87932,0.86008,676.1,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
8890,0.88115,0.86214,676.18,12,19,15,15,22,22,27,36,30,39,47,44,61,62,64,62,71,75,81,89,91,93,91,91,107,111,117,120,115,126
