epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
246,0.47653,0.47119,13.47,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
247,0.47699,0.47325,13.52,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
248,0.47722,0.47119,13.58,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
249,0.47676,0.47325,13.64,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
250,0.47767,0.47325,13.71,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
251,0.47813,0.47325,13.77,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
252,0.4779,0.47737,13.82,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
253,0.47836,0.47737,13.89,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
254,0.47951,0.48354,13.95,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
255,0.48088,0.48354,14.01,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
256,0.4818,0.48354,14.07,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
257,0.48225,0.4856,14.12,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
258,0.4834,0.4856,14.18,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
259,0.48431,0.4856,14.23,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
260,0.48615,0.4856,14.28,9,14,18,20,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
261,0.48706,0.48765,14.32,9,14,18,19,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
262,0.48729,0.48765,14.37,9,14,18,19,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
263,0.48935,0.48971,14.42,9,14,18,19,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
264,0.48912,0.48971,14.47,9,14,18,19,38,38,38,48,63,63,77,77,84,83,90,92,109,110,113,122
265,0.49027,0.48971,14.53,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,109,110,113,122
266,0.49073,0.48971,14.59,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,109,110,113,122
267,0.49073,0.48971,14.64,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,109,110,113,122
268,0.49118,0.48765,14.7,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,109,110,113,122
269,0.4921,0.48765,14.75,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,109,109,113,122
270,0.49233,0.48765,14.81,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
271,0.49256,0.48765,14.86,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
272,0.49256,0.48765,14.91,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
273,0.49302,0.48971,14.98,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
274,0.49462,0.48971,15.03,9,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
275,0.49531,0.48971,15.1,10,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
276,0.49622,0.49383,15.17,10,14,18,19,38,38,38,48,63,63,77,77,84,83,91,92,110,109,113,122
277,0.49622,0.49588,15.22,10,14,18,19,38,38,38,48,63,63,77,77,84,84,91,92,110,109,113,122
278,0.49714,0.49588,15.27,10,14,18,19,38,38,38,48,63,63,77,77,84,84,92,92,110,109,113,122
279,0.49737,0.49794,15.32,10,14,18,19,38,38,38,48,63,63,77,77,84,84,92,92,109,109,113,122
280,0.49897,0.5,15.37,10,14,18,19,38,38,38,48,63,63,77,77,85,84,92,92,109,109,113,122
281,0.5008,0.5,15.42,10,14,18,19,38,38,38,48,63,63,77,77,85,84,92,92,109,109,113,122
282,0.50263,0.50617,15.46,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
283,0.50401,0.50617,15.51,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
284,0.5063,0.50617,15.56,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
285,0.50813,0.51235,15.61,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
286,0.51019,0.51235,15.67,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
287,0.51225,0.5144,15.73,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
288,0.51454,0.51646,15.78,10,14,18,19,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
289,0.51775,0.5144,15.84,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
290,0.51866,0.51646,15.89,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
291,0.51866,0.51646,15.94,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
292,0.52072,0.52058,15.99,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
293,0.52233,0.52058,16.04,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
294,0.5237,0.52058,16.09,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
295,0.5253,0.52263,16.14,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
296,0.52622,0.52263,16.19,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
297,0.52736,0.52469,16.24,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
298,0.52782,0.52469,16.3,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
299,0.52897,0.53086,16.35,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
300,0.53011,0.53292,16.4,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
301,0.53149,0.53086,16.45,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
302,0.5324,0.53292,16.5,10,14,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
303,0.53309,0.53292,16.55,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
304,0.53309,0.53498,16.6,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
305,0.53355,0.53292,16.66,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
306,0.53401,0.53086,16.72,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
307,0.53515,0.53086,16.77,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
308,0.53607,0.53086,16.83,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
309,0.53744,0.53292,16.89,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
310,0.53858,0.53498,16.94,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
311,0.54065,0.53704,16.99,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
312,0.54202,0.53909,17.06,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
313,0.54316,0.53909,17.12,10,15,18,18,38,39,38,48,63,63,77,77,85,84,92,92,109,109,113,122
314,0.54362,0.53909,17.19,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,109,113,122
315,0.54408,0.54527,17.25,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,109,113,122
316,0.54523,0.54733,17.31,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,109,113,122
317,0.54683,0.54938,17.36,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,109,113,122
318,0.54774,0.55144,17.4,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
319,0.54889,0.55144,17.45,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
320,0.55049,0.5535,17.5,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
321,0.55164,0.5535,17.55,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
322,0.55347,0.5535,17.63,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
323,0.55393,0.55556,17.68,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
324,0.55645,0.55556,17.73,10,15,18,18,38,39,38,48,63,63,77,77,86,84,92,92,109,110,113,122
325,0.55668,0.55556,17.79,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
326,0.55896,0.55556,17.84,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
327,0.55896,0.5535,17.89,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
328,0.56034,0.55556,17.94,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
329,0.56125,0.55144,17.99,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
330,0.5624,0.55144,18.04,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
331,0.56263,0.55144,18.1,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
332,0.56332,0.5535,18.18,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
333,0.56423,0.55556,18.23,11,15,18,18,38,40,38,48,63,63,77,77,86,84,92,92,109,110,113,122
334,0.56423,0.55556,18.3,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
335,0.56492,0.55556,18.36,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
336,0.56538,0.55761,18.41,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
337,0.56469,0.55761,18.47,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
338,0.56515,0.55761,18.52,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
339,0.56538,0.55967,18.58,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
340,0.56583,0.55967,18.62,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
341,0.56561,0.55967,18.67,11,15,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
342,0.56492,0.55967,18.73,11,16,18,18,38,40,38,48,63,63,77,77,87,84,92,92,109,110,113,122
343,0.56606,0.55967,18.79,11,16,18,18,38,40,38,48,63,63,77,77,87,84,92,91,109,110,114,122
344,0.56629,0.56173,18.83,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
345,0.56675,0.56584,18.88,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
346,0.56675,0.56584,18.93,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
347,0.56698,0.56584,18.98,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
348,0.5679,0.56584,19.03,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
349,0.56744,0.56996,19.09,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
350,0.56744,0.56996,19.13,11,16,18,18,38,41,38,48,63,63,77,77,87,84,91,91,109,110,114,122
351,0.56858,0.56996,19.18,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,122
352,0.56904,0.57202,19.24,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,122
353,0.56904,0.57202,19.28,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
354,0.56927,0.57202,19.33,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
355,0.57041,0.57407,19.38,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
356,0.57087,0.57613,19.44,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
357,0.5711,0.57613,19.49,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
358,0.57087,0.57613,19.55,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
359,0.56973,0.57613,19.61,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
360,0.5695,0.57613,19.67,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
361,0.57019,0.57819,19.72,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
362,0.57019,0.57819,19.78,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
363,0.5711,0.58025,19.83,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
364,0.57225,0.58025,19.89,11,16,18,18,38,41,38,48,63,63,77,77,88,84,91,91,109,110,114,121
365,0.57293,0.5823,19.93,11,16,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
366,0.57385,0.5823,19.99,11,16,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
367,0.57385,0.58025,20.04,11,16,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
368,0.57477,0.57819,20.09,11,16,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
369,0.57499,0.57613,20.14,11,16,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
370,0.57499,0.57613,20.18,11,17,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,110,114,121
371,0.57431,0.57613,20.24,11,17,18,18,38,42,38,48,63,63,77,77,88,84,91,91,109,109,114,121
372,0.57431,0.57407,20.3,11,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,114,121
373,0.57477,0.57407,20.35,11,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,114,121
374,0.57454,0.57202,20.42,11,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,114,121
375,0.57454,0.57202,20.48,11,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,114,121
376,0.57522,0.57202,20.52,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
377,0.57637,0.57407,20.58,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
378,0.5766,0.57613,20.63,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
379,0.5766,0.57613,20.68,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
380,0.57728,0.57613,20.75,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
381,0.57774,0.57819,20.81,12,17,18,18,38,42,38,48,63,63,77,77,89,84,91,91,109,109,115,121
382,0.57866,0.57819,20.86,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
383,0.57866,0.58025,20.92,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
384,0.57912,0.57819,20.98,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
385,0.57866,0.58025,21.03,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
386,0.57889,0.57819,21.08,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
387,0.57912,0.57613,21.14,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
388,0.57957,0.57613,21.2,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
389,0.57957,0.57613,21.24,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
390,0.5798,0.57613,21.3,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
391,0.58003,0.57613,21.36,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
392,0.58003,0.57613,21.4,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
393,0.57935,0.57819,21.45,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
394,0.57957,0.57819,21.51,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
395,0.57957,0.57819,21.56,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
396,0.58003,0.57819,21.62,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
397,0.58072,0.58025,21.68,12,17,18,18,38,42,38,48,63,63,77,77,89,85,91,91,109,109,115,121
398,0.58118,0.58025,21.73,12,17,18,18,38,42,38,48,62,63,77,77,89,85,91,91,109,109,115,121
399,0.58186,0.5823,21.79,12,17,18,18,38,42,38,48,62,63,77,77,90,85,91,91,109,109,115,121
400,0.58209,0.5823,21.84,12,17,18,18,38,42,38,48,62,63,76,77,90,85,91,91,109,109,115,121
401,0.58255,0.5823,21.9,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
402,0.58186,0.5823,21.96,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
403,0.58232,0.5823,22.02,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
404,0.58255,0.58436,22.07,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
405,0.58255,0.58642,22.14,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
406,0.58278,0.58642,22.2,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
407,0.58324,0.58436,22.24,12,17,18,18,38,42,38,48,62,62,76,77,90,85,91,91,109,109,115,121
408,0.58438,0.58436,22.29,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,121
409,0.58438,0.58436,22.35,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,121
410,0.58415,0.58436,22.41,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,121
411,0.58461,0.58642,22.47,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,120
412,0.58507,0.58642,22.52,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,120
413,0.58553,0.58436,22.58,12,17,18,18,38,42,38,48,62,62,76,77,90,86,91,91,109,109,116,120
414,0.58553,0.58642,22.65,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
415,0.58621,0.58642,22.71,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
416,0.58713,0.58642,22.76,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
417,0.58759,0.58642,22.82,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
418,0.58782,0.58642,22.87,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
419,0.58759,0.59053,22.92,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
420,0.58759,0.59259,22.97,12,17,18,18,38,43,38,48,62,62,76,77,90,86,91,91,109,109,116,120
421,0.5869,0.59259,23.02,12,17,17,18,38,43,38,48,62,62,77,77,90,86,91,91,109,109,116,120
422,0.58759,0.59053,23.07,12,17,17,18,38,43,38,48,62,62,77,77,90,86,91,91,109,109,116,120
423,0.58713,0.59259,23.12,12,17,17,18,38,43,38,48,62,62,77,77,90,86,91,91,109,109,116,120
424,0.58805,0.59465,23.18,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
425,0.5885,0.59465,23.23,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
426,0.58805,0.59465,23.27,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
427,0.58828,0.59671,23.32,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
428,0.5885,0.59671,23.37,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
429,0.58965,0.59671,23.44,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
430,0.58942,0.59877,23.51,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
431,0.58965,0.59877,23.56,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
432,0.59034,0.59877,23.63,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
433,0.59057,0.59671,23.69,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
434,0.59034,0.59671,23.74,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
435,0.59079,0.59877,23.78,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
436,0.59102,0.59877,23.83,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
437,0.59125,0.59877,23.88,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
438,0.59171,0.59877,23.93,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
439,0.594,0.59671,23.99,12,17,17,18,38,43,38,48,62,63,77,77,90,87,91,91,109,109,116,120
440,0.594,0.59671,24.06,12,17,17,18,38,43,38,48,62,62,77,77,90,87,91,91,109,109,116,120
441,0.59354,0.59671,24.12,12,17,17,17,38,43,38,48,62,62,77,77,90,88,91,91,109,109,116,120
442,0.59423,0.60288,24.18,12,17,17,17,38,43,38,48,62,62,77,77,90,88,91,91,109,109,116,120
443,0.59354,0.60494,24.23,13,17,17,17,38,43,38,48,62,62,77,77,90,88,91,91,109,109,116,120
444,0.59331,0.607,24.29,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,116,120
445,0.59354,0.60905,24.34,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
446,0.59377,0.60905,24.39,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
447,0.59492,0.607,24.44,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
448,0.59583,0.607,24.5,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
449,0.59606,0.607,24.58,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
450,0.59606,0.607,24.64,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
451,0.59675,0.607,24.7,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
452,0.59721,0.607,24.75,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
453,0.59766,0.607,24.8,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
454,0.59835,0.607,24.86,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
455,0.59835,0.607,24.91,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
456,0.59812,0.607,24.97,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
457,0.59904,0.61111,25.02,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
458,0.5995,0.61111,25.07,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
459,0.6011,0.60905,25.12,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
460,0.60156,0.60905,25.17,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
461,0.60224,0.60905,25.23,13,17,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
462,0.60224,0.60905,25.28,13,16,17,17,38,43,38,48,62,63,77,77,90,88,91,91,109,109,117,120
463,0.60224,0.60905,25.34,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
464,0.60339,0.60905,25.38,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
465,0.60385,0.60905,25.44,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
466,0.60385,0.60905,25.48,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
467,0.60431,0.60905,25.55,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
468,0.60499,0.61111,25.6,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
469,0.60591,0.61111,25.64,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
470,0.60659,0.61111,25.7,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
471,0.60568,0.61111,25.76,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
472,0.60637,0.61111,25.82,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
473,0.60751,0.61111,25.86,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
474,0.60797,0.61111,25.92,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
475,0.60797,0.61111,25.96,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
476,0.60797,0.61317,26.01,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
477,0.60843,0.61111,26.07,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
478,0.60911,0.61111,26.11,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
479,0.60888,0.61111,26.16,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
480,0.60866,0.61317,26.22,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
481,0.60934,0.61523,26.28,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
482,0.60911,0.61523,26.34,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
483,0.60934,0.61523,26.4,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,91,109,109,117,120
484,0.6098,0.61523,26.45,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
485,0.61049,0.61728,26.5,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
486,0.61095,0.61728,26.56,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
487,0.61163,0.61934,26.61,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
488,0.61186,0.61934,26.66,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
489,0.61186,0.61934,26.71,13,16,17,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
490,0.61209,0.61728,26.77,13,16,16,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
491,0.61186,0.61728,26.81,13,16,16,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
492,0.61209,0.61728,26.86,13,16,16,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,120
493,0.61255,0.61728,26.91,13,16,16,17,38,43,38,48,61,63,77,77,90,88,91,90,109,109,117,119
